OID_,uRCA_int,picgla_PCT_MEAN,picmar_PCT_MEAN,rhoshr_PCT_MEAN,salshr_PCT_MEAN,sphagn_PCT_MEAN,vaculi_PCT_MEAN,vacvit_PCT_MEAN,alnus_PCT_MEAN,betshr_PCT_MEAN,bettre_PCT_MEAN,dectre_PCT_MEAN,dryas_PCT_MEAN,empnig_PCT_MEAN,erivag_PCT_MEAN
11,11,14.929249686162166,12.920687546270964,13.910837866546496,19.405317539511380,2.984324202530016,9.440660507934464,7.629446035986739,9.417162905977404,13.870183796311199,20.589242604693084,23.700550423278720,2.650336369781440,5.619113528824798,6.753951137863328
12,12,9.326238152233689,8.481544981075922,12.149333074542533,19.441831376227913,1.956232005952188,6.762235952511888,7.426940122278653,10.185412825240729,12.303345949384832,32.441065786777948,35.931344957353431,4.212941696589353,4.559850763972007,3.684911418065755
13,13,11.693353474320242,10.685983704110592,12.917075371758152,19.062881730555446,1.816429290749533,8.066053282065367,7.156380376924184,11.786662481526530,13.817043983207125,24.432357672538945,29.863924092020767,5.031872457854331,5.460156158041355,2.413465688390160
14,14,11.126454033771108,8.338086303939962,10.664165103189491,16.244652908067543,4.478424015009381,6.590619136960600,3.648780487804878,5.476172607879925,11.669043151969982,3.218011257035647,4.790619136960601,0.898311444652908,3.278048780487805,4.317823639774860
15,15,7.411208016329560,8.011365745036185,13.904666914084244,18.428929300426795,4.666218222304694,8.711031731304509,7.682826127296345,8.380218964557432,16.603497866023382,20.561746149563927,25.270551122657263,0.743319725366487,6.018973835591019,5.029922063462609
16,16,13.179571256225444,8.926810406162032,13.696631298914220,17.421752714449223,5.396325053360967,8.893773007083862,6.741021437188728,8.520029696538497,15.014198657468988,12.121477402790235,15.388715315371051,1.459244594301977,5.619172827667275,5.490240356358462
17,17,13.376238197300584,18.186352314198000,13.470601865260964,17.969993627990501,1.523489544111684,9.274807391531020,7.018420900191161,8.439958292301453,14.697445403464055,14.620575797949371,17.816833690552048,3.089381915078492,4.142848867520129,4.450153507501593
18,18,14.781960832015567,10.375015204962899,12.899981754044520,19.143778129181364,1.721019340712809,8.418501398856586,6.889034180756599,9.162966792361027,14.534667315411752,24.413149251915826,31.030774844909377,2.872552000973118,4.502280744434984,5.794033572558083
19,19,13.265750188317469,10.690183523933438,12.681966034376496,17.554612066013831,1.506659590495104,6.724217626515100,6.679689104978429,9.699582277614187,10.795213312333082,29.458844073135655,29.843901937957959,1.551530507429980,3.082688488666713,3.093559542559748
20,20,20.930395297483905,11.454732062327000,10.911392405063292,18.274811059621182,0.821945075109632,6.956986906353995,7.270270270270270,12.164805772400710,12.773706963580381,23.128697166671849,29.475414424781512,7.193325661680092,3.514228843342767,1.698846141884117
21,21,16.057075911644940,10.112127209445164,10.641529607133920,18.251643576969450,1.072681362178393,8.126072021656544,7.096635501262540,10.928251325098389,12.735890261379922,30.047658044996474,35.519575058577310,5.000636957164630,5.009759093700948,2.213972110375577
22,22,14.521458198132107,12.365029203464914,13.264975593239468,18.918089218701503,3.546372845010016,8.297085296690273,6.939505092971418,10.130555006912898,14.541886515617506,21.211083208713077,23.578990434807142,4.551762083462656,4.743432747382974,5.098755678451511
23,23,17.531586846773092,8.785827989266386,11.988743348342204,19.263905944421705,1.528425888024742,5.520102788011098,7.258812025287670,8.261813799063082,12.400463910492563,43.972256333287845,45.736457906945006,5.358302633374267,2.912289079910857,1.261745576931823
24,24,7.712116675933451,12.163401907531757,14.127817458620248,15.733373251785638,7.092596552756512,10.754009665968091,5.740900731363072,6.932958385013473,18.741114580214703,7.353684615713614,9.014734185877424,0.862666267482144,4.225824387323040,13.370728369188658
25,25,11.213877407439981,7.104476299358016,12.461906018233520,19.983671913933104,1.040746929323132,5.281564213056606,8.101750065957260,11.003283205815965,10.107290475771700,43.151643068624864,44.587605898044735,0.799020901122739,3.295078122709818,1.173277049805060
26,26,8.656157169862274,10.700130524799713,12.053177603744713,17.656922315239896,3.096430821856153,9.778535421730128,7.443919344675488,14.865266900711136,15.169142137006030,22.676703573678999,26.983414348726257,15.594315419929789,6.450423080385273,1.673215410928076
27,27,9.927285258895497,13.563711553372965,13.171706728698201,18.998879986215211,0.766606358232101,7.955285603515120,7.285732747479969,10.407728095115017,11.980830533298873,23.553545274403376,33.698113207547166,8.671922115964504,6.622081502541570,0.570474713534936
28,28,11.854556183613887,10.535576743897137,13.257407292378408,18.341620597552645,2.179747189266414,9.377849555873036,8.005155599726692,10.917696751351016,16.074523262314429,24.682402633703958,29.484253680352815,3.443070998198646,6.529799987576868,10.898378781290765
29,29,8.612758127172357,12.496421999591083,13.829959790090642,16.077421113610033,5.026238669665371,9.045525795679138,7.256593743610714,6.792544128671710,15.795815443331287,10.204457166223676,13.858038574252028,1.547672595924487,5.376678252572753,11.997614666394057
30,30,0.000000000000000,0.888888888888889,2.555555555555555,1.444444444444444,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.888888888888889
31,31,2.748096074985354,9.282366725248975,11.286662761179455,12.286272212458504,12.948447568834212,6.952353056043742,5.293302089435657,2.519429798867409,11.320054676820934,2.281780902167545,2.895918765866042,0.130443272798282,5.256785784026557,15.186291739894552
32,32,5.790843435949999,6.176604342652482,11.681947242545270,18.997820426725102,0.883009931785247,10.439366627787791,7.123033965998657,11.285795072986250,16.014467653954451,16.001284181010615,23.638532499204754,7.111735529400677,6.255893683950093,6.073151191696414
33,33,6.586404409380742,3.914802406426745,12.473756259231241,19.471738895493356,0.772578262905724,7.298785979322021,8.385712741813466,9.521020209661732,13.098418530926908,36.507366980078530,45.263842357433617,3.023091609928311,5.296048128534889,2.945963471306603
34,34,2.390798148407911,9.233132276616637,14.866320662084444,14.085565998036190,20.590265114321785,11.496563332865760,5.757890307195960,4.609622667975874,20.537943610604568,1.412540328236779,3.904755225136765,0.918081077289942,5.221489689998597,26.845981203534855
35,35,2.694841842761517,7.325764536028350,15.096338102113140,14.223913899461872,14.501771886074287,11.400052500328128,6.149494684341777,6.069694185588660,23.946449665310407,1.727654547840924,3.683160519753248,0.638535240845255,6.800498753117207,23.824123900774381
36,36,7.207999279344203,10.021074440899111,14.363020875312325,17.004731674244614,7.487827080538026,11.809291718621839,5.261887264779371,6.610518729938981,19.895699296886484,5.559499144221241,9.596086649377249,1.841190219942253,3.959145453942035,16.434645527429961
37,37,1.551999472086578,6.807641546786327,14.813052659363864,13.519796753332454,21.623333773261184,11.472614491223441,7.215190708723769,5.091988913818134,24.613501385772729,0.647287844793454,2.310017157186222,0.200739078791078,7.369605384716906,27.505939025999737
38,38,1.533616146034195,6.827677079316108,14.089793032523460,13.943116081758580,22.023524874662552,10.448193855251318,7.476089471654454,4.264558426532973,18.283326905771951,0.956871063118653,2.177015040493637,0.271500192826842,7.305437716930197,24.570960277670647
39,39,5.513533911969536,10.493155854403238,13.265497958763596,14.682493395999863,12.749768431164020,8.565645476688736,6.741123194620742,3.849428796871248,15.742152389447323,8.589008199252119,9.546433839925898,1.031115990256956,5.382105732615184,16.972005900717004
40,40,1.377545551982851,6.141479099678457,14.751741693461950,13.765675241157556,18.273177920685960,11.460878885316184,7.521168274383708,5.804394426580922,25.046891747052520,0.397909967845659,1.631430868167203,0.296087888531618,7.804528403001072,27.572883172561628
41,41,3.356504577599912,11.072638561482377,14.747820843155528,16.040650183652211,13.955210788882187,10.742640206129050,5.624061180856312,5.313798585603860,19.450797653637409,3.372348007236445,4.288799956142755,1.428128940299326,6.700180911134258,19.671015843429640
42,42,3.896027833522380,6.292273798097897,12.476627257656400,20.365325887793382,1.976758136288282,10.872676904284091,7.109861704912311,8.427929500043627,17.810171451007765,14.181354157577871,21.543299014047641,5.826629438966932,5.325386091964052,9.153018933775412
43,43,10.836725463591137,11.268151222497140,13.360018091361376,18.269268630111480,1.869369728895629,7.821720275627212,8.548274669433582,8.236837204352568,14.941948013940992,28.879798866629415,32.128156011386913,2.213850533429111,4.299944129619283,5.788038417537979
44,44,3.981644728897476,6.477237048665620,12.840115928028016,16.076882824135570,8.451153242362034,10.505736022219541,8.213299520991828,10.740289015014287,16.428048142333857,19.375518254639129,21.896671094473287,13.911443867487824,9.112627299440486,7.537414965986395
45,45,5.862666518985430,6.283346591080725,12.251910626000624,15.317259573268354,6.839829629555044,11.062005981090088,7.853090733338032,10.195503106340560,14.496672137585213,11.637509691581162,14.498625557580578,11.995297695165789,8.352854107720036,7.486894968433136
46,46,14.791773042254988,12.781847548585420,13.365263377272964,18.073412181524517,3.248866774344813,9.725056010003646,7.333428854269786,11.324805918824572,14.242380034387535,20.348460376178814,24.493799822852083,8.232194029073099,4.998228520814880,2.334705361329652
47,47,13.602944155581064,8.277668985076643,12.113309473968531,20.957053143358767,1.034506043622122,4.930920386251604,6.361807009251131,7.851306637855358,12.229049902086569,44.369505030724561,46.021743534337226,1.512526166520359,1.674859882503883,0.786211087851982
48,48,10.813398908910564,12.459359673775280,12.276354218328098,17.589746239047777,2.125867912051579,7.572298451534689,7.427322697966606,10.619806304072300,12.284323855182675,30.236216730038024,32.936566650135006,4.255365900699840,4.547976249517826,2.897496831432193
49,49,8.575307173999207,9.430836305984938,13.293400713436386,17.503567181926279,4.770065398335315,7.936286167261197,6.691438763376932,8.805836305984938,15.417063020214030,20.217499009116128,22.929498612762583,0.892786365437971,4.374108204518430,6.619153785176377
50,50,14.549217046580774,16.638840436075323,13.028523290386522,15.860445986124876,2.008265609514371,10.102101090188306,7.105133795837463,9.879425173439047,11.664628344895936,15.155014866204162,17.773736372646184,8.904737363726461,5.529286422200198,1.456362735381566
51,51,15.713224165905403,10.459553058914960,11.784178449204424,17.684182539574330,0.927873143994655,7.194824318612547,6.898340673274887,10.016484190720314,12.491376136781970,36.981088856468922,41.377091201614334,10.622663376191319,3.516095605579264,0.165987210776761
52,52,4.402709634255129,4.613821364852810,12.178133363068689,19.080229705619981,2.465655664585192,7.638520294380018,6.759840544157003,9.065650089206066,15.073706512042818,30.611591213202495,36.089206066012487,7.459550624442462,5.555447145405887,6.682064005352364
53,53,10.818162115301256,7.873986005325407,10.781008111957396,18.968295250479905,1.069725679608645,6.133692488698991,7.744256610316429,10.583627469193139,11.986841290482383,42.321103473899313,48.499164034924760,9.371818688463682,4.704563750077404,0.435940305901294
54,54,11.431160223443872,12.520781610214575,11.686646568540519,18.548435006206773,1.434174942365668,7.861300762546551,7.740290831707750,8.681404061003724,13.889541585387480,34.893221315836144,38.702684429863446,11.421395637524384,6.742751374357155,2.906288792339067
55,55,12.229143740195276,8.280362452878784,12.000245849820882,18.688566812615608,0.540729120325927,6.271593809267367,6.905968297080241,8.487637266149992,13.096899950830036,39.668606148586953,45.527617129878955,11.784085321594979,3.616087943993069,1.400922522185019
56,56,11.362046227528284,5.589736470697114,10.475393905740264,19.277133800698731,0.124268295504500,3.532333819208255,8.069850304250249,11.864417759885240,8.679068045625970,57.737581268364913,57.200111057125007,3.766409847065084,3.182203095717360,2.580620531685986
57,57,13.600647694252824,7.282612071068917,10.457234434265688,19.850320519929905,0.102555286915245,3.993345606991549,7.063926535501187,11.690681631657164,8.738737439833196,50.419847836213208,51.585852760464043,5.018122130293015,1.708837033915223,0.534292305303551
58,58,17.917976918906358,14.704747889396639,9.519944233599256,16.141662148555497,0.824800557664007,7.077685694369142,5.455115792734877,8.595693594609248,8.490047246533964,8.930524359073658,11.088451707846025,3.245217256602897,2.964603826194718,1.202230656029742
59,59,13.513760018060728,13.934845919403996,10.037769499943559,17.382526244497122,0.666034541144599,7.564713850321707,6.610317191556609,9.435715091996840,11.058877977198330,32.122496895812169,37.291658200699857,8.187222034089626,4.679715543515069,0.731278925386612
60,60,22.435524600847181,13.147482893450636,12.268735744542196,16.606956663408276,0.198435972629521,6.176319648093842,5.538082437275985,9.483056370153143,10.861070381231672,9.834514499837081,12.830685891169765,3.180514825676116,1.538326816552623,1.713261648745520
61,61,11.138874590230554,15.835062718430819,14.137980547804178,16.086424101216441,3.646853241581101,9.010295034000704,5.512367586898215,7.028609357644063,14.043808078892472,7.005743545284603,8.547126872747961,2.004388935547669,3.233263796700171,5.678036357725340
62,62,4.198570293884035,6.052422557585385,14.613185067513900,24.011119936457504,5.218427323272438,12.708498808578236,3.811755361397935,10.650516282764098,20.320095313741064,5.212073073868149,6.527402700555997,0.139793486894361,4.563939634630660,4.929308975377284
63,63,9.358755959517104,11.369434298937742,12.913987788217582,18.416915270304180,1.954582206485070,7.904717428276689,7.532759918588117,9.259709482253882,12.969637828644716,22.090793765857200,28.130272952853598,3.075877547606435,5.307064990102322,2.471519781414671
64,64,19.219834182971272,12.072294462856323,11.208350307741432,16.810235292822302,0.249694460654240,6.396012023386147,7.611188795789613,12.147033240478734,12.018255287757508,36.600453629587214,38.112592625216081,8.687347918478800,2.509760743424022,2.189049029430871
65,65,9.776813988709900,15.127076965441278,13.221528294093350,16.712818394602781,2.744248932947818,9.048470329065124,5.362302079030703,6.058262425994768,14.510962412226352,9.667558859975216,12.422558171554456,3.183626600578274,3.116855293955666,13.487341319014179
66,66,11.941336126851102,25.431598495309743,15.119922860816152,20.303556973477448,0.295247845340698,10.589757630589020,6.036712537498214,6.701228512927956,12.669849054806914,5.211656587781534,9.737607732965095,5.553878386743488,1.848650064282653,8.004356935384029
67,67,16.665591216092071,10.328588122028121,13.107094299132044,18.912969345983964,2.521294656309024,8.813018586431685,5.358705637663798,8.293259938118721,14.978407696208484,12.301579368987335,17.164235266449616,3.544275981685493,2.287476022841688,7.967839373249943
68,68,6.548278102664067,10.509217488164856,12.682149818991924,18.969534948482320,1.682001299545159,8.920449271326465,6.674333983105913,9.673665645595470,13.768198273461431,21.810247841826794,25.234085213032586,3.003490206998979,4.322027290448343,3.907026826325072
69,69,2.954727569897450,9.271244051665532,13.850152595571112,21.105182463803757,1.995602933306334,11.237687490055976,6.982455125330865,9.000419457020119,17.294502220229401,12.962277796259601,17.132678594674342,6.358129510970970,5.828239582278664,9.849472785917817
70,70,13.546268018568288,13.890758612264843,11.234821646713902,15.192248961641829,3.237387002198876,10.845315172245297,7.759070364036159,11.338168824822867,12.440111165404350,9.892163449792328,15.014323234791108,11.605668214023945,8.357286831175177,2.635078182262399
71,71,11.808109594520277,10.262011899405030,9.858307084645768,18.211889405529725,1.558397080145993,7.240587970601470,6.343432828358582,9.155292235388233,8.456552172391380,20.672816359182040,26.883255837208136,3.528648567571621,5.527648617569121,0.854357282135893
72,72,38.258064516129032,2.741935483870968,3.500000000000000,17.645161290322580,0.000000000000000,1.274193548387097,3.387096774193548,9.032258064516130,2.967741935483871,4.758064516129032,7.177419354838710,3.177419354838710,0.000000000000000,0.000000000000000
73,73,12.468085106382979,18.535669586983730,9.753191489361702,18.299874843554441,0.879098873591990,8.415519399249062,5.036295369211515,8.157947434292867,10.236045056320400,16.293867334167711,22.547434292866079,1.804755944931164,2.811514392991239,0.350688360450563
74,74,13.270353828863644,15.690724578342447,13.484330674777420,18.446006525926144,2.205951043020142,8.476672529694635,5.320710415160871,7.299791521309531,12.790418336097730,11.116977852794824,12.660889982578034,2.647950934393970,2.486912635312697,7.279971422961066
75,75,31.884677443013462,11.801566579634464,13.271129756212046,17.012673453222636,0.074661894563910,6.411065802211987,7.087306011089272,13.395400005867341,11.120251122128671,25.146478129492181,24.207615806612488,3.650775955642914,1.381171707689148,0.183002317599085
76,76,15.335848146617060,11.825754443985115,9.708453906572965,20.777731845115060,0.645239079509439,7.159949014744384,6.252618161774838,9.699152542372881,11.427552707730468,33.675795783381560,39.837949565936334,8.812663635110928,3.577718065316247,0.121537825547747
77,77,5.548492142149229,3.796156024352258,8.868540280334136,21.442800509698429,0.773892113832649,6.778422766529803,4.196941809429421,8.622575392892539,12.068561517768654,30.044563216763411,36.241717400538015,6.592701401670678,2.480213790174147,0.602682995894096
78,78,12.710420584137120,8.728926827288593,11.662802180706430,18.674341526765055,0.662463981818428,6.370300726451211,5.116178082006466,9.013703818941844,11.065150633784716,15.277079584962324,19.555457853654577,1.373330988487710,1.769618917492999,3.588926015611261
79,79,5.141783345615328,7.813559322033898,12.133824613117170,16.258511422254973,7.324539425202653,5.582313927781872,2.793220338983051,2.653500368459838,12.357700810611645,2.188061901252763,3.445394252026529,0.699336772291820,3.155637435519528,5.407221812822402
80,80,23.659343181438825,13.887164079452512,12.908633784009348,16.150955600066766,2.090698547821733,6.806355366382908,7.259305625104323,11.473710565848773,11.637477048906693,26.153375897179103,25.484455850442327,2.530441495576699,4.097375229510933,1.865318811550659
81,81,5.290745204905146,8.351954721727282,10.836827027215875,15.066205499074172,5.369073821751738,11.315498026062956,7.129004646612864,10.984121161303849,14.490287531006532,14.796806763791356,15.848006847640010,11.235544841560982,8.839482234566606,3.952153862278587
82,82,16.119324373410823,10.729386124228116,8.976026153287323,17.080276062477296,1.779331638212859,7.175626589175445,5.011805303305485,7.375590265165274,8.458953868507082,19.696694515074466,25.715401380312382,1.098801307664366,4.526879767526335,1.073737740646567
83,83,7.927639844451092,15.237047562069996,11.789006880047859,15.549491474723302,4.526189051749925,12.164672449895304,7.370520490577325,10.338483398145378,13.909991026024528,11.594929703858810,16.240906371522584,11.611576428357765,8.578866287765480,2.237915046365540
84,84,11.263715542785310,9.281583909490886,9.151028104516476,16.935709796174912,1.585615515848074,8.875549968573225,5.198617221873036,7.667863877166202,12.141689862620096,17.320553111250785,23.991380084403335,7.072640747059352,4.051539912005028,0.823201939481009
85,85,10.265786657153050,12.245094541562612,9.891544773457010,15.752229753835175,3.186407420620764,7.982875490545844,6.213342846949697,7.812700677845166,9.915982875490544,9.212450945415624,13.207099536211205,4.571352122725651,5.378166250445950,2.559935783089547
86,86,4.519980720357550,5.501694271609266,8.707519060555605,15.815784476966670,1.682849881693103,9.527867846814477,4.174539187333859,7.668718780124442,14.262948032600123,10.822707621301085,13.557488388397161,10.023033330412176,4.383905880290947,2.556108141267198
87,87,30.772135344203907,11.165395959708386,13.724219489120152,17.354221158662142,0.159969948244198,7.770855362012354,6.116283599532529,13.254772107518503,11.621876565195617,16.232316767766708,15.832266681507040,3.513551115810563,1.816099949913740,1.431771384050309
88,88,21.190356469426241,11.972299542066985,13.171724881027206,16.989270000897907,1.076681332495286,6.467001885606536,4.947741761695250,9.323740684205800,11.685328185328183,10.090374427583727,10.672667684295591,1.285759181108018,1.647750740773997,2.551719493579959
89,89,5.873228933631618,11.550335570469798,11.869500372856075,12.926174496644297,11.233407904548844,8.281133482475765,6.618941088739747,5.301267710663684,11.495898583146904,4.684563758389261,6.363161819537658,3.108128262490679,5.835197613721103,7.405667412378822
90,90,5.126802712425583,4.002769730349240,8.763394989016586,18.211963961669479,0.816879437139855,7.771927031931489,3.665594855305466,7.352710833784343,13.139632612778962,17.313807264970869,20.886727579510364,7.666231574925981,2.877526980993919,2.281175384419471
91,91,4.966743588484640,7.728531447930476,12.245036906106282,14.077723768841754,7.843210422088018,11.647648974648533,7.568092175250814,8.283645112191289,14.226592036136887,9.603803538403628,11.299127673851492,11.266755044925617,9.684342318456329,7.208818186281730
92,92,10.934891706286320,9.354199683042790,8.310882197569995,16.196381405176968,2.079503433703117,9.149101954569469,5.137612255678817,7.808901215002641,10.891838351822503,15.914157422081352,21.438721605916530,7.333729529846804,3.338748019017433,1.199947173798204
93,93,9.338195360384823,14.691209558538288,10.883932035068662,15.307316316238651,1.191015594693149,10.784855302971526,7.600124136860889,11.976646753045232,10.527116145550467,10.777251920242067,17.576848475444177,12.693537124679960,8.130731631623865,0.741717743812553
94,94,10.185578633023519,6.752253128879643,10.548817233164447,16.116968090460691,3.837486159111499,10.901043519108814,6.263282219910748,11.501050229842631,13.973599973157064,15.431990068113947,17.883427842834614,11.271113646277220,7.788390430493575,2.169707747542194
95,95,24.351102380871744,10.668760795204388,12.658499000914418,17.935584380397604,0.767162258272090,7.824228672062858,4.884444745487182,8.516070037592712,11.411707928336776,7.815846513360653,9.449554644901276,3.835811291360450,0.787956785315135,3.460934060351543
96,96,18.066322136089575,15.617140396210164,13.012919896640827,21.782084409991388,0.268303186907838,6.323428079242032,4.514642549526270,9.333333333333334,12.040482342807923,10.059000861326442,15.450043066322136,1.596468561584841,0.454780361757106,0.775624461670973
97,97,26.135507158286501,12.710320837112748,13.711115682772419,17.659179532256708,1.121957377570391,7.525542599051795,7.345093932054723,10.949363655915990,13.413151422773732,23.423839759115008,22.552352275596370,3.503090546947325,3.680995707833438,2.344972367424420
98,98,26.330123796423660,14.135404435199783,13.098064213104305,17.482755728520146,0.368772436004965,6.553661891501996,7.763528701311772,12.150635756701446,11.548931459053245,30.329855403093237,29.179169322642331,3.100899117656926,3.271194685812058,0.834787130539806
99,99,13.974973185555951,20.460135859849839,14.402574186628533,20.024669288523420,0.701465856274580,9.431176260278868,4.524132999642474,6.480157311405077,14.902395423668215,6.225598855917054,9.159814086521273,1.177690382552735,0.753307114765821,1.733643189131212
100,100,31.588912408376046,8.655598901387261,13.300876441054529,17.192449661494322,0.115809177265014,7.070850025366059,6.747686440529713,12.681542256354636,11.056120217623288,20.816279761384116,21.909714325700193,4.526669349054458,0.947133635393524,0.309290974931337
101,101,1.512684978002616,9.345602144609828,10.481650830712024,15.095404870772123,2.209920982369664,11.171925500751264,5.089773108062825,6.444671444476873,14.400190247646226,5.878490125498590,9.868966933661945,12.243008939477468,6.809622639469901,11.995232999319001
102,102,2.582866437737213,8.610847312817311,10.873404202881884,16.107240852406225,2.110149023216076,11.563823669552930,4.391354353219525,5.713586251088510,17.614281254621034,4.719205428585512,11.829403742832262,10.290734929267373,5.297175623942296,12.535202011074052
103,103,5.021195754568863,14.098662312378320,12.285216353702191,16.821484644853356,0.735508384098474,9.961879042893926,5.682503297117377,7.867958299315456,13.963951516673994,6.637160082898951,10.038120957106074,13.339665892105758,7.306412108271054,7.921308798593230
104,104,1.771030993042378,7.300331138147858,10.743646984410464,18.589574729322468,1.534881125125572,9.613684563009263,3.050861331249767,4.090411876325483,15.487963686423337,3.592141980131711,11.595267328942962,9.278751348736838,4.925140454663839,11.463891059270008
105,105,7.114062500000000,7.689062500000000,11.003125000000001,17.289062500000000,2.475000000000000,7.084375000000000,3.196875000000000,7.973437500000000,10.318750000000000,6.464062500000000,7.057812500000000,0.000000000000000,4.157812500000000,4.950000000000000
106,106,35.577496795245310,10.018237967602843,11.388066658897564,14.773511245775550,0.098415103134833,6.150040787786971,5.722584780328633,12.579186574991260,8.807073767626150,17.277764829273977,17.827700734180166,4.058209998834634,0.708716932758420,0.031639669036243
107,107,30.581747654825943,9.775785800026677,12.029664784599651,16.431200818032277,0.413706486462455,7.450073356155248,7.131552038411950,16.327924243097854,10.167829991552928,27.064475614635665,26.846763437513893,6.351398212777308,2.572278042057529,0.492508780509492
108,108,33.196343130553657,9.851845522898154,12.593301435406699,15.936602870813395,0.494360902255639,7.135167464114833,5.544600136705400,12.367395762132604,9.187969924812030,15.036397812713602,12.955228981544773,3.647470950102529,1.231373889268626,0.657040328092960
109,109,11.992912775460486,6.661658853493781,12.084806762393416,18.486342327710311,3.235354914916393,5.970137684101731,8.636465985013473,9.986508434535455,13.479458122623750,39.117677457458200,42.526337159942415,4.487486619172419,4.204292938614300,7.225739175371895
110,110,10.829513999183192,9.815882379634251,12.552924626764078,18.285147706130601,3.573716930616690,7.253510005899169,7.963152879248536,10.174016426918364,13.806897490584015,32.578409039342922,34.684775604664878,4.295557471525163,5.566855742614694,5.847229659209511
111,111,0.899876570100922,6.756915704639512,9.096493138749729,16.594460175706093,1.173890946053874,8.790386989036520,3.336782109925216,4.605278443331155,11.096710956218688,4.703296304363610,9.222500544543673,11.389058302475858,4.013613591810063,11.184418790386989
112,112,0.918719930018953,7.746245808426885,9.835544540020411,17.117655634932206,1.825338970695437,11.251057005394372,4.378189240414055,6.116416387228459,13.817611896777956,4.527409243329932,7.805438110511736,7.758565388540603,5.211911357340720,13.940661904067648
113,113,5.140767962266827,8.913801510745444,13.585165614582596,15.767784949287185,7.921882757642386,10.952846833108731,4.298868714093198,4.861200262429960,19.851735938719060,6.353673132846301,10.473659479395700,2.218956131640542,3.015391162493794,17.248639087878573
114,114,21.798959666657588,10.894577739045181,11.988943054004739,17.809036193796128,1.001279991285166,5.992537923146055,6.399030474686130,9.508428878782102,12.715732999264686,25.676897518995617,27.372232359269042,2.043247365124322,2.113020507094420,1.828481167787794
115,115,11.669717195348516,12.698410514002616,12.732539737149937,18.239110988784148,0.097433427372187,8.041354159499072,6.799353196174224,13.319479804582674,10.703639991742930,23.363517511869535,29.385329938760066,8.012867267597880,4.957820133489300,0.241932154407211
116,116,8.269045999051565,10.405373085091028,11.657759633821984,19.042452732933345,0.142945506278221,6.487824993299108,7.170099585575555,11.558565802766951,10.370487206449353,40.227747881486977,43.603595802148405,9.089090946578422,5.317972825302571,0.271767592420775
117,117,8.429779149368208,16.289297238613173,11.663386242322501,16.369263864735270,0.876898641924426,10.509474361423012,6.141054896008202,7.460479096090632,14.670161541631902,10.374169422692226,15.615657575970808,14.080861287306869,6.433186903768634,4.029111671810131
