OID_,uRCA_int,TWI_COUNT,TWI_MIN,TWI_MAX,TWI_RANGE,TWI_MEAN,TWI_STD,TWI_SUM,uRCA
498,500,102.000000000000000,14.652352333068848,25.229257583618164,10.576905250549316,16.758262690375833,3.116742240714139,1709.342794418334961,500
499,501,544.000000000000000,14.500711441040039,22.025794982910156,7.525083541870117,16.238134669906952,1.688665144820759,8833.545260429382324,501
500,502,410.000000000000000,15.351899147033691,25.442428588867188,10.090529441833496,17.698951988685423,2.034904740561621,7256.570315361022949,502
501,503,145.000000000000000,16.258775711059570,24.848487854003906,8.589712142944336,18.984838761954471,2.212835744531222,2752.801620483398438,503
502,504,19.000000000000000,15.675296783447266,24.891084671020508,9.215787887573242,19.149250532451429,3.900375731240277,363.835760116577148,504
503,505,663.000000000000000,15.056017875671387,24.466205596923828,9.410187721252441,17.263159421054844,2.072063811404260,11445.474696159362793,505
504,506,525.000000000000000,14.670383453369141,23.163873672485352,8.493490219116211,16.068170285906110,1.587944263160889,8435.789400100708008,506
505,507,354.000000000000000,14.602035522460938,23.728300094604492,9.126264572143555,16.292287996259788,2.203686553969342,5767.469950675964355,507
506,508,108.000000000000000,14.713501930236816,26.836996078491211,12.123494148254395,17.673359270449037,3.401036532966401,1908.722801208496094,508
507,509,58.000000000000000,14.907855033874512,27.248003005981445,12.340147972106934,18.243203393344221,3.838823420362937,1058.105796813964844,509
508,510,109.000000000000000,15.368947982788086,26.195598602294922,10.826650619506836,20.044456158209286,3.334626955693368,2184.845721244812012,510
509,511,223.000000000000000,15.600206375122070,26.196800231933594,10.596593856811523,19.109524632783213,2.522260343229267,4261.423993110656738,511
510,512,144.000000000000000,16.179899215698242,23.547349929809570,7.367450714111328,18.624392218059963,1.781538744713674,2681.912479400634766,512
511,513,318.000000000000000,16.245771408081055,23.543943405151367,7.298171997070312,18.772173839545101,1.874767186620535,5969.551280975341797,513
512,514,1.000000000000000,26.402921676635742,26.402921676635742,0.000000000000000,26.402921676635742,0.000000000000000,26.402921676635742,514
513,515,591.000000000000000,15.067587852478027,24.713897705078125,9.646309852600098,17.904015408756365,2.312643714910593,10581.273106575012207,515
514,516,1413.000000000000000,14.407217025756836,25.002637863159180,10.595420837402344,16.286593549907924,1.710353833698215,23012.956686019897461,516
515,517,1532.000000000000000,14.483635902404785,24.455768585205078,9.972132682800293,16.105744640758704,1.752099949856916,24674.000789642333984,517
516,518,460.000000000000000,14.541275978088379,25.222305297851562,10.681029319763184,16.415832258307415,2.053453305103934,7551.282838821411133,518
517,519,469.000000000000000,14.477779388427734,22.534832000732422,8.057052612304688,16.076300822341366,1.801268979472019,7539.785085678100586,519
518,520,7.000000000000000,19.473209381103516,28.642059326171875,9.168849945068359,25.609974724905832,3.161536656876475,179.269823074340820,520
519,521,785.000000000000000,15.059327125549316,24.166389465332031,9.107062339782715,18.744645339820035,2.109479446497224,14714.546591758728027,521
520,522,479.000000000000000,14.685693740844727,26.829616546630859,12.143922805786133,17.252478438279823,2.701926135242219,8263.937171936035156,522
521,523,23.000000000000000,14.928457260131836,25.926834106445312,10.998376846313477,17.494414329528809,3.085746280541311,402.371529579162598,523
522,524,79.000000000000000,14.755768775939941,30.211729049682617,15.455960273742676,17.077649502814570,3.383231959952099,1349.134310722351074,524
523,525,439.000000000000000,14.657657623291016,30.211320877075195,15.553663253784180,17.267933906346627,2.687640979128505,7580.622984886169434,525
524,526,38.000000000000000,17.863771438598633,28.642642974853516,10.778871536254883,21.284399434139853,4.719616717107297,808.807178497314453,526
525,527,29.000000000000000,17.863771438598633,25.506774902343750,7.643003463745117,20.979398069710566,3.068558942431889,608.402544021606445,527
526,528,165.000000000000000,14.298056602478027,23.193738937377930,8.895682334899902,16.731908451427113,2.295836090621743,2760.764894485473633,528
527,529,1033.000000000000000,14.316912651062012,23.141523361206055,8.824610710144043,16.292994116075040,1.822762141643081,16830.662921905517578,529
528,530,321.000000000000000,14.737837791442871,22.612106323242188,7.874268531799316,16.433505426686128,1.269137351823399,5275.155241966247559,530
529,531,685.000000000000000,14.602263450622559,23.051637649536133,8.449374198913574,16.054170559792624,1.397056284055850,10997.106833457946777,531
530,532,247.000000000000000,14.659842491149902,21.258724212646484,6.598881721496582,15.981536560213035,1.310300168690338,3947.439530372619629,532
531,533,392.000000000000000,14.593899726867676,21.455652236938477,6.861752510070801,15.743630701181839,1.330961628229364,6171.503234863281250,533
532,534,519.000000000000000,14.396641731262207,23.014896392822266,8.618254661560059,16.140112454261853,1.716743622895966,8376.718363761901855,534
533,535,59.000000000000000,14.400344848632812,24.553298950195312,10.152954101562500,16.738498736236053,2.884021395113794,987.571425437927246,535
534,536,30.000000000000000,17.863771438598633,28.585826873779297,10.722055435180664,20.682893816630045,4.041862009981676,620.486814498901367,536
535,537,1085.000000000000000,15.039303779602051,28.585958480834961,13.546654701232910,18.812996155875069,2.274292881656241,20412.100829124450684,537
536,538,276.000000000000000,14.735664367675781,21.701854705810547,6.966190338134766,16.214048893555351,1.379584148096421,4475.077494621276855,538
537,539,304.000000000000000,14.776754379272461,22.618219375610352,7.841464996337891,16.350670212193538,1.845520759763895,4970.603744506835938,539
538,540,2412.000000000000000,14.761464118957520,26.977489471435547,12.216025352478027,16.765323172754318,2.115202821865401,40437.959492683410645,540
539,541,1061.000000000000000,14.781874656677246,26.698253631591797,11.916378974914551,17.836346105850609,2.698144278812999,18924.363218307495117,541
540,542,408.000000000000000,14.484238624572754,21.228847503662109,6.744608879089355,15.695603382353688,1.350693868033208,6403.806180000305176,542
541,543,602.000000000000000,14.398104667663574,22.026048660278320,7.627943992614746,15.558269743111442,1.350875728677592,9366.078385353088379,543
542,544,700.000000000000000,16.067846298217773,28.585538864135742,12.517692565917969,20.035378180912563,3.055679381810006,14024.764726638793945,544
543,545,57.000000000000000,17.863771438598633,23.814413070678711,5.950641632080078,19.465742546215392,1.732350898572880,1109.547325134277344,545
544,546,231.000000000000000,14.928457260131836,21.508539199829102,6.580081939697266,16.313285171211540,1.388468007652799,3768.368874549865723,546
545,547,561.000000000000000,14.624416351318359,25.916067123413086,11.291650772094727,16.382712384596228,1.949918343681456,9190.701647758483887,547
546,548,85.000000000000000,14.729571342468262,30.210140228271484,15.480568885803223,16.898286550185258,2.337808199171353,1436.354356765747070,548
547,549,721.000000000000000,14.636201858520508,30.210140228271484,15.573938369750977,17.838382539735917,3.926564883214220,12861.473811149597168,549
548,550,146.000000000000000,14.813508033752441,24.866598129272461,10.053090095520020,16.575932894667535,2.576406672932139,2420.086202621459961,550
549,551,1015.000000000000000,14.591482162475586,23.597362518310547,9.005880355834961,16.092490846417807,1.607020907487550,16333.878209114074707,551
550,552,199.000000000000000,14.350088119506836,24.843503952026367,10.493415832519531,16.151570703516054,2.373461149139452,3214.162569999694824,552
551,553,628.000000000000000,14.365902900695801,24.818107604980469,10.452204704284668,15.874830936929982,1.577420610614084,9969.393828392028809,553
552,554,1358.000000000000000,14.308242797851562,23.905990600585938,9.597747802734375,16.046363071419179,1.739280026853242,21790.961050987243652,554
553,555,678.000000000000000,14.392313003540039,22.066608428955078,7.674295425415039,15.841757794045417,1.479736723263267,10740.711784362792969,555
554,556,205.000000000000000,14.626814842224121,22.195148468017578,7.568333625793457,16.030548374827315,1.661960743643313,3286.262416839599609,556
555,557,267.000000000000000,14.528016090393066,21.942178726196289,7.414162635803223,15.874918566214458,1.674045881515974,4238.603257179260254,557
556,558,845.000000000000000,14.705970764160156,24.447179794311523,9.741209030151367,16.494986378370658,1.910781298161301,13938.263489723205566,558
557,559,64.000000000000000,15.262163162231445,24.547132492065430,9.284969329833984,17.211735695600510,2.135474249022320,1101.551084518432617,559
558,560,132.000000000000000,14.815245628356934,22.467548370361328,7.652302742004395,16.852115999568593,2.018264215644998,2224.479311943054199,560
559,561,52.000000000000000,15.106781959533691,24.992267608642578,9.885485649108887,17.559012247965885,2.757244696035404,913.068636894226074,561
560,562,93.000000000000000,14.619818687438965,22.378189086914062,7.758370399475098,16.483112099350141,2.233114680496321,1532.929425239562988,562
561,563,208.000000000000000,14.749039649963379,24.444410324096680,9.695370674133301,16.097841359101810,2.022651925492495,3348.351002693176270,563
562,564,238.000000000000000,14.694293022155762,23.766172409057617,9.071879386901855,16.041244554920358,1.528633023049858,3817.816204071044922,564
563,565,409.000000000000000,14.644390106201172,22.454202651977539,7.809812545776367,16.120614005184407,1.675433417707046,6593.331128120422363,565
564,566,834.000000000000000,14.634440422058105,24.901973724365234,10.267533302307129,16.174330641611590,1.969978492045877,13489.391755104064941,566
565,567,133.000000000000000,14.633327484130859,24.775650024414062,10.142322540283203,16.781147533789614,2.437989917941353,2231.892621994018555,567
566,568,144.000000000000000,14.826097488403320,25.428558349609375,10.602460861206055,17.101509703530205,2.496652508679884,2462.617397308349609,568
567,569,7.000000000000000,15.777256965637207,25.526119232177734,9.748862266540527,21.555864742824010,3.693711120274583,150.891053199768066,569
568,570,447.000000000000000,14.685912132263184,27.024711608886719,12.338799476623535,16.624007335978600,2.487746753037025,7430.931279182434082,570
569,571,329.000000000000000,14.682060241699219,27.041173934936523,12.359113693237305,16.253267809975110,1.865553796986972,5347.325109481811523,571
570,572,1058.000000000000000,14.657557487487793,24.020341873168945,9.362784385681152,16.241684858650252,1.733699779937863,17183.702580451965332,572
571,573,657.000000000000000,14.571706771850586,23.557600021362305,8.985893249511719,16.223503658579183,1.724333633727722,10658.841903686523438,573
572,574,809.000000000000000,14.834480285644531,23.359228134155273,8.524747848510742,16.417010547793545,1.399252881111253,13281.361533164978027,574
573,575,479.000000000000000,14.889081001281738,22.497190475463867,7.608109474182129,16.642191014857282,1.431634272068613,7971.609496116638184,575
574,576,1606.000000000000000,14.660802841186523,25.101549148559570,10.440746307373047,16.551068881974274,2.040730930317034,26581.016624450683594,576
575,577,238.000000000000000,14.892498970031738,25.865257263183594,10.972758293151855,16.975794523703950,2.655779127728535,4040.239096641540527,577
576,578,22.000000000000000,15.906346321105957,25.127466201782227,9.221119880676270,19.230652505701240,3.027274334787914,423.074355125427246,578
577,579,278.000000000000000,14.660170555114746,22.600027084350586,7.939856529235840,16.196941344858075,1.780824297829770,4502.749693870544434,579
578,580,376.000000000000000,14.770046234130859,25.274118423461914,10.504072189331055,16.119931893145786,1.623703557307455,6061.094391822814941,580
579,581,11.000000000000000,14.943855285644531,24.790822982788086,9.846967697143555,17.558100353587758,3.375289380022898,193.139103889465332,581
580,582,234.000000000000000,14.735570907592773,25.209135055541992,10.473564147949219,16.180153182429127,1.771150774092777,3786.155844688415527,582
581,583,267.000000000000000,14.769251823425293,24.688320159912109,9.919068336486816,16.646563601404541,2.317451832719629,4444.632481575012207,583
582,584,667.000000000000000,14.823720932006836,24.159036636352539,9.335315704345703,16.965556908225729,1.995301661212139,11316.026457786560059,584
583,586,451.000000000000000,14.726319313049316,22.916234970092773,8.189915657043457,16.183137316397183,1.689828164459359,7298.594929695129395,586
584,587,199.000000000000000,14.869511604309082,22.518623352050781,7.649111747741699,16.403268775748248,1.842976555091520,3264.250486373901367,587
585,588,155.000000000000000,14.914090156555176,24.133203506469727,9.219113349914551,16.892848734701833,2.152569964885945,2618.391553878784180,588
586,589,1004.000000000000000,14.819888114929199,23.733976364135742,8.914088249206543,16.579373676938364,1.425564225674034,16645.691171646118164,589
587,590,161.000000000000000,14.650759696960449,26.675422668457031,12.024662971496582,17.406261130149321,3.023427320412688,2802.408041954040527,590
588,591,580.000000000000000,14.851096153259277,21.941707611083984,7.090611457824707,16.520927235175822,1.276143006347487,9582.137796401977539,591
589,592,134.000000000000000,14.626479148864746,25.559213638305664,10.932734489440918,16.089144357994421,2.249533372776262,2155.945343971252441,592
590,593,316.000000000000000,14.659417152404785,24.200031280517578,9.540614128112793,16.156477822533137,1.734046892901951,5105.446991920471191,593
591,594,765.000000000000000,14.795246124267578,24.047920227050781,9.252674102783203,16.233665405223572,1.719625271900974,12418.754034996032715,594
592,595,311.000000000000000,14.812882423400879,22.823678970336914,8.010796546936035,16.192334003387156,1.814195204385161,5035.815875053405762,595
593,596,71.000000000000000,14.783857345581055,24.661510467529297,9.877653121948242,17.114057661781850,2.596883992762452,1215.098093986511230,596
594,597,446.000000000000000,14.497384071350098,22.777210235595703,8.279826164245605,16.139952234088572,1.558942971703109,7198.418696403503418,597
595,598,242.000000000000000,14.420402526855469,21.076675415039062,6.656272888183594,15.826139733811056,1.699910919183453,3829.925815582275391,598
596,599,1217.000000000000000,14.352446556091309,23.545942306518555,9.193495750427246,16.443416336078378,1.802414821209276,20011.637681007385254,599
597,600,97.000000000000000,14.743633270263672,26.630632400512695,11.886999130249023,17.561494778112039,2.802782692663329,1703.464993476867676,600
598,601,340.000000000000000,14.792433738708496,21.291624069213867,6.499190330505371,16.604984179665060,1.679626625203518,5645.694621086120605,601
599,602,532.000000000000000,14.664083480834961,23.034799575805664,8.370716094970703,16.021726683566445,1.402249115419325,8523.558595657348633,602
600,603,267.000000000000000,14.721458435058594,21.742614746093750,7.021156311035156,15.950316225544791,1.400577041767233,4258.734432220458984,603
601,604,636.000000000000000,14.440105438232422,23.972576141357422,9.532470703125000,16.316350557519204,1.865693607214688,10377.198954582214355,604
602,605,328.000000000000000,14.709885597229004,23.285781860351562,8.575896263122559,16.455700586481793,1.866203465832077,5397.469792366027832,605
603,606,296.000000000000000,14.559624671936035,26.312074661254883,11.752449989318848,16.805754249160355,2.641904662878325,4974.503257751464844,606
604,607,30.000000000000000,15.074526786804199,25.391796112060547,10.317269325256348,17.347636000315347,2.421411293835444,520.429080009460449,607
605,608,470.000000000000000,14.465423583984375,21.827020645141602,7.361597061157227,16.210519677020134,1.269945327007829,7618.944248199462891,608
606,609,277.000000000000000,14.463111877441406,23.374231338500977,8.911119461059570,15.827025327441495,1.604641279190404,4384.086015701293945,609
607,610,506.000000000000000,14.704344749450684,27.109382629394531,12.405037879943848,16.999016914443065,2.616279629981995,8601.502558708190918,610
608,611,31.000000000000000,16.063875198364258,23.215629577636719,7.151754379272461,17.721390262726814,2.002238426879379,549.363098144531250,611
609,612,695.000000000000000,15.076045036315918,28.540370941162109,13.464325904846191,17.250665967927564,2.058921712863658,11989.212847709655762,612
610,613,11.000000000000000,17.863771438598633,28.539978027343750,10.676206588745117,24.341503490101207,3.862017544087061,267.756538391113281,613
611,614,276.000000000000000,14.629769325256348,24.072183609008789,9.442414283752441,16.198049037352853,1.885872080015341,4470.661534309387207,614
612,615,857.000000000000000,14.618115425109863,23.995054244995117,9.376938819885254,16.243686347747769,1.830213360852408,13920.839200019836426,615
613,616,79.000000000000000,17.863771438598633,23.136770248413086,5.272998809814453,20.432433164572412,1.328073200835088,1614.162220001220703,616
614,617,48.000000000000000,17.133922576904297,22.625944137573242,5.492021560668945,20.040235122044880,1.582372439928167,961.931285858154297,617
615,618,268.000000000000000,14.828964233398438,23.388124465942383,8.559160232543945,17.077027534370991,1.882214970335789,4576.643379211425781,618
616,619,376.000000000000000,14.778486251831055,25.869804382324219,11.091318130493164,17.354322560290072,2.521717518891104,6525.225282669067383,619
617,620,24.000000000000000,15.773505210876465,30.184720993041992,14.411215782165527,23.305020769437153,4.267853905720210,559.320498466491699,620
618,621,623.000000000000000,14.675796508789062,30.185028076171875,15.509231567382812,16.778099009542938,2.463529260456678,10452.755682945251465,621
619,622,752.000000000000000,14.742390632629395,24.354494094848633,9.612103462219238,16.586404293141467,2.028701491224844,12472.976028442382812,622
620,623,551.000000000000000,14.972490310668945,24.270650863647461,9.298160552978516,16.903282106679928,2.014789722256378,9313.708440780639648,623
621,624,4.000000000000000,16.944486618041992,24.742042541503906,7.797555923461914,20.681808471679688,3.744290425081787,82.727233886718750,624
622,625,241.000000000000000,14.925979614257812,22.499855041503906,7.573875427246094,16.649559357354256,1.797412979761029,4012.543805122375488,625
623,626,308.000000000000000,15.946508407592773,28.234947204589844,12.288438796997070,18.951907901020792,2.607193480197803,5837.187633514404297,626
624,627,189.000000000000000,15.174009323120117,28.234947204589844,13.060937881469727,18.768091549949041,3.169954592914723,3547.169302940368652,627
625,628,1648.000000000000000,14.744733810424805,24.983406066894531,10.238672256469727,16.383681135270201,1.818335821844684,27000.306510925292969,628
626,629,239.000000000000000,14.766032218933105,21.911609649658203,7.145577430725098,16.102107961806293,1.577419099059455,3848.403802871704102,629
627,630,379.000000000000000,14.664322853088379,24.785213470458984,10.120890617370605,16.295421872101233,2.028063400113906,6175.964889526367188,630
628,631,25.000000000000000,15.160381317138672,24.575996398925781,9.415615081787109,16.695252494812010,1.908439045321343,417.381312370300293,631
629,632,582.000000000000000,14.653989791870117,30.183368682861328,15.529378890991211,16.350262458381785,1.879948309236456,9515.852750778198242,632
630,633,339.000000000000000,14.798176765441895,30.183341979980469,15.385165214538574,18.356624552633910,3.890241861010820,6222.895723342895508,633
631,634,88.000000000000000,14.792910575866699,27.138118743896484,12.345208168029785,17.244888598268684,3.293935562695026,1517.550196647644043,634
632,635,350.000000000000000,15.012969970703125,25.488878250122070,10.475908279418945,17.812079685756139,2.444954366631666,6234.227890014648438,635
633,636,484.000000000000000,14.698400497436523,22.722761154174805,8.024360656738281,16.057143713817123,1.435601317001313,7771.657557487487793,636
634,637,392.000000000000000,14.608251571655273,21.689104080200195,7.080852508544922,15.852735293154813,1.376837177936630,6214.272234916687012,637
635,638,434.000000000000000,14.437549591064453,21.871593475341797,7.434043884277344,15.801629165350567,1.404863979776145,6857.907057762145996,638
636,639,478.000000000000000,14.493155479431152,21.961566925048828,7.468411445617676,15.953948545655447,1.387344793954945,7625.987404823303223,639
637,640,658.000000000000000,14.587850570678711,22.558416366577148,7.970565795898438,15.998401930266963,1.507672548234542,10526.948470115661621,640
638,641,305.000000000000000,14.791585922241211,22.288799285888672,7.497213363647461,16.422194140074684,1.706756430436865,5008.769212722778320,641
639,642,163.000000000000000,14.938285827636719,24.890569686889648,9.952283859252930,16.808870134178115,2.525637591635367,2739.845831871032715,642
640,643,42.000000000000000,15.045023918151855,24.832580566406250,9.787556648254395,16.982343446640741,2.495189978599931,713.258424758911133,643
641,644,214.000000000000000,14.770912170410156,25.103240966796875,10.332328796386719,16.262102688584374,2.124787619235387,3480.089975357055664,644
642,645,185.000000000000000,14.896778106689453,22.363597869873047,7.466819763183594,16.224077879415976,1.776749685047831,3001.454407691955566,645
643,646,147.000000000000000,14.699468612670898,26.090784072875977,11.391315460205078,16.773336047217960,2.777019610998713,2465.680398941040039,646
644,647,629.000000000000000,14.595181465148926,22.419546127319336,7.824364662170410,16.185846665326288,1.374840402253247,10180.897552490234375,647
645,648,118.000000000000000,15.232730865478516,24.534536361694336,9.301805496215820,18.086872634241136,2.231236575470599,2134.250970840454102,648
646,649,659.000000000000000,14.889195442199707,24.068328857421875,9.179133415222168,16.885446429795309,2.052018068409880,11127.509197235107422,649
647,650,408.000000000000000,14.687568664550781,24.394645690917969,9.707077026367188,16.193208967938144,1.781552171528760,6606.829258918762207,650
648,651,876.000000000000000,14.659929275512695,24.276594161987305,9.616664886474609,16.258700591788443,1.853239260323581,14242.621718406677246,651
649,652,44.000000000000000,15.114658355712891,25.499557495117188,10.384899139404297,19.563370401209053,3.290254769922901,860.788297653198242,652
650,653,20.000000000000000,16.717159271240234,21.775793075561523,5.058633804321289,18.487128448486327,1.610203721416671,369.742568969726562,653
651,654,214.000000000000000,17.863771438598633,24.179128646850586,6.315357208251953,20.422503899191028,1.915115839676810,4370.415834426879883,654
652,655,867.000000000000000,15.206993103027344,23.288721084594727,8.081727981567383,18.370586363364531,2.094120617404061,15927.298377037048340,655
653,656,361.000000000000000,14.399557113647461,21.960754394531250,7.561197280883789,16.097195952883059,1.750564524113216,5811.087738990783691,656
654,657,266.000000000000000,14.502876281738281,21.234685897827148,6.731809616088867,15.919674729942379,1.515138067408944,4234.633478164672852,657
655,658,560.000000000000000,14.493077278137207,22.972778320312500,8.479701042175293,16.080241116455625,1.588543277361299,9004.935025215148926,658
656,659,45.000000000000000,14.857987403869629,30.169363021850586,15.311375617980957,18.206445376078289,2.707876285069758,819.290041923522949,659
657,660,300.000000000000000,14.934839248657227,25.662704467773438,10.727865219116211,16.912783368428549,2.364069945438237,5073.835010528564453,660
658,661,346.000000000000000,14.896778106689453,24.681512832641602,9.784734725952148,16.532378271135979,1.836563763258315,5720.202881813049316,661
659,662,35.000000000000000,15.815252304077148,27.322141647338867,11.506889343261719,21.796490097045897,3.563932595291640,762.877153396606445,662
660,663,451.000000000000000,14.885941505432129,27.540107727050781,12.654166221618652,17.203528249871706,2.595474201575923,7758.791240692138672,663
661,664,351.000000000000000,14.641245841979980,30.169349670410156,15.528103828430176,17.529842308783465,3.963004842716462,6152.974650382995605,664
662,665,145.000000000000000,14.825822830200195,30.169345855712891,15.343523025512695,16.723573454495135,2.175040480746639,2424.918150901794434,665
663,666,751.000000000000000,14.956070899963379,26.187622070312500,11.231551170349121,17.713902975049379,2.565420728500110,13303.141134262084961,666
664,667,162.000000000000000,15.404637336730957,28.224176406860352,12.819539070129395,19.973210058094544,3.596905919082900,3235.660029411315918,667
665,668,1056.000000000000000,14.489850997924805,29.625680923461914,15.135829925537109,16.189883816422839,1.713571388150751,17096.517310142517090,668
666,669,14.000000000000000,17.863771438598633,30.173004150390625,12.309232711791992,26.039047649928502,5.302707423627165,364.546667098999023,669
667,670,439.000000000000000,14.474568367004395,22.421529769897461,7.946961402893066,16.212118967790538,1.466052984539237,7117.120226860046387,670
668,671,222.000000000000000,14.744329452514648,22.737186431884766,7.992856979370117,16.426368696195585,1.367368121097930,3646.653850555419922,671
669,672,304.000000000000000,15.102049827575684,27.174499511718750,12.072449684143066,18.489307817659881,2.912375235062467,5620.749576568603516,672
670,673,492.000000000000000,15.297395706176758,27.185831069946289,11.888435363769531,18.051485740072359,1.961662972741145,8881.330984115600586,673
671,674,12.000000000000000,17.763668060302734,27.540859222412109,9.777191162109375,21.635414759318035,3.809310596827276,259.624977111816406,674
672,675,635.000000000000000,14.741131782531738,23.835033416748047,9.093901634216309,16.852146856052670,1.908654851048849,10701.113253593444824,675
673,676,16.000000000000000,16.979757308959961,30.176654815673828,13.196897506713867,21.273561120033264,5.128500107843772,340.376977920532227,676
674,677,40.000000000000000,14.825511932373047,30.176912307739258,15.351400375366211,17.486150407791136,2.881892696992058,699.446016311645508,677
675,678,969.000000000000000,14.230547904968262,24.742097854614258,10.511549949645996,16.054537847930309,1.905878140505386,15556.847174644470215,678
676,679,880.000000000000000,14.226894378662109,25.245895385742188,11.019001007080078,16.136923309889706,1.772191167715926,14200.492512702941895,679
677,680,292.000000000000000,14.567360877990723,23.468158721923828,8.900797843933105,16.017282446769819,1.879592820644467,4677.046474456787109,680
678,681,370.000000000000000,14.671441078186035,23.514318466186523,8.842877388000488,16.194166464418977,1.431880399366206,5991.841591835021973,681
679,682,367.000000000000000,14.816126823425293,23.042266845703125,8.226140022277832,16.382227528647441,1.741964645686797,6012.277503013610840,682
680,683,126.000000000000000,15.083812713623047,22.265913009643555,7.182100296020508,16.859815082852801,1.904149485124201,2124.336700439453125,683
681,684,384.000000000000000,14.803138732910156,21.281747817993164,6.478609085083008,16.153442986309528,1.155553631360928,6202.922106742858887,684
682,685,184.000000000000000,14.892411231994629,22.323389053344727,7.430977821350098,16.482521554698113,1.513122974386379,3032.783966064453125,685
683,686,1.000000000000000,26.026153564453125,26.026153564453125,0.000000000000000,26.026153564453125,0.000000000000000,26.026153564453125,686
684,687,607.000000000000000,14.445574760437012,22.951246261596680,8.505671501159668,16.056386528140827,1.597995796981181,9746.226622581481934,687
685,688,209.000000000000000,14.491152763366699,23.073488235473633,8.582335472106934,15.994344770623165,1.961435975114143,3342.818057060241699,688
686,689,97.000000000000000,14.595616340637207,25.463115692138672,10.867499351501465,17.118354079649620,2.702078966940390,1660.480345726013184,689
687,690,471.000000000000000,14.505000114440918,25.131372451782227,10.626372337341309,16.163146808648566,2.041126731705267,7612.842146873474121,690
688,691,561.000000000000000,14.546099662780762,26.018178939819336,11.472079277038574,16.239793286179051,1.963628196890369,9110.524033546447754,691
689,692,471.000000000000000,14.606555938720703,25.053873062133789,10.447317123413086,16.627091992939100,1.856431862857181,7831.360328674316406,692
690,693,241.000000000000000,14.558323860168457,24.720273971557617,10.161950111389160,16.709006637953131,2.310437412805226,4026.870599746704102,693
691,694,177.000000000000000,14.658271789550781,26.089809417724609,11.431537628173828,16.937667103136999,2.817310040946518,2997.967077255249023,694
692,695,1172.000000000000000,14.644465446472168,24.319068908691406,9.674603462219238,16.095943336193880,1.796309599302211,18864.445590019226074,695
693,696,928.000000000000000,14.090065956115723,23.788619995117188,9.698554039001465,16.053608312689025,1.806613324975535,14897.748514175415039,696
694,697,203.000000000000000,14.223907470703125,23.457818984985352,9.233911514282227,16.508215749205039,1.813878773296749,3351.167797088623047,697
695,698,81.000000000000000,14.744329452514648,22.943944931030273,8.199615478515625,16.422146691216362,2.219362734422122,1330.193881988525391,698
696,699,837.000000000000000,14.694685935974121,23.527980804443359,8.833294868469238,16.467764743909758,1.388696315847442,13783.519090652465820,699
697,700,60.000000000000000,14.385486602783203,23.711259841918945,9.325773239135742,16.343606551488239,2.284056242953060,980.616393089294434,700
698,701,479.000000000000000,14.421942710876465,21.913789749145508,7.491847038269043,16.249103500350284,1.430363476618563,7783.320576667785645,701
699,702,381.000000000000000,14.635430335998535,22.453565597534180,7.818135261535645,15.889303447693353,1.572829421876467,6053.824613571166992,702
700,703,252.000000000000000,14.636343955993652,22.058210372924805,7.421866416931152,15.995526147267174,1.638359464983291,4030.872589111328125,703
701,704,496.000000000000000,14.419089317321777,21.547376632690430,7.128287315368652,15.864614080998205,1.461094106928951,7868.848584175109863,704
702,705,345.000000000000000,14.377362251281738,21.699363708496094,7.322001457214355,15.697452138817829,1.665989894000816,5415.620987892150879,705
703,706,395.000000000000000,14.398478507995605,25.444093704223633,11.045615196228027,16.285686763328840,2.241478498085364,6432.846271514892578,706
704,707,546.000000000000000,14.586088180541992,22.534461975097656,7.948373794555664,15.972011400229764,1.531708505842020,8720.718224525451660,707
705,708,64.000000000000000,15.746613502502441,28.068473815917969,12.321860313415527,19.120709300041199,3.337915459940836,1223.725395202636719,708
706,709,108.000000000000000,15.605296134948730,28.069730758666992,12.464434623718262,19.057741156330817,2.156421361992634,2058.236044883728027,709
707,710,91.000000000000000,15.750440597534180,27.644752502441406,11.894311904907227,19.430905153463176,3.835341651594819,1768.212368965148926,710
708,711,165.000000000000000,15.264352798461914,24.925962448120117,9.661609649658203,17.820167535724060,2.484645208999501,2940.327643394470215,711
709,712,74.000000000000000,15.600567817687988,22.913913726806641,7.313345909118652,17.618086363818193,1.941276795410638,1303.738390922546387,712
710,713,1273.000000000000000,14.739949226379395,24.514049530029297,9.774100303649902,16.808539314150156,1.676668307278557,21397.270546913146973,713
711,714,860.000000000000000,14.627926826477051,25.581567764282227,10.953640937805176,16.426681334473365,2.000367500080616,14126.945947647094727,714
712,715,815.000000000000000,14.634080886840820,25.047641754150391,10.413560867309570,16.571561723252746,2.030644314739619,13505.822804450988770,715
713,716,755.000000000000000,14.521151542663574,22.829307556152344,8.308156013488770,16.194360226511165,1.340858526419149,12226.741971015930176,716
714,717,100.000000000000000,14.689780235290527,24.417921066284180,9.728140830993652,16.893239240646363,2.231961937963354,1689.323924064636230,717
715,718,86.000000000000000,15.219067573547363,24.223344802856445,9.004277229309082,17.093880431596624,2.614907713894069,1470.073717117309570,718
716,719,338.000000000000000,14.753785133361816,23.029350280761719,8.275565147399902,16.634585911000269,1.984606912616136,5622.490037918090820,719
717,720,590.000000000000000,14.670333862304688,24.196784973144531,9.526451110839844,16.922465856196517,2.188266843773024,9984.254855155944824,720
718,721,14.000000000000000,15.090146064758301,25.975978851318359,10.885832786560059,18.389379024505615,3.445854122732142,257.451306343078613,721
